name,latitude,longitude,rating,num_reviews,rooms,total_grade
Sky of Thira,36.425835,25.430555,3.0,55.0,10.0,87.0
The Tsitouras Collection Hotel,36.42675,25.428602,5.0,196.0,5.0,86.0
Dana Villas & Infinity Suites,36.425774,25.42771,4.5,514.0,28.0,86.0
Margarita Hotel,36.425304,25.43,3.5,198.0,20.0,90.0
Ellinon Thea Boutique Hotel,36.424484,25.428642,4.0,225.0,9.0,91.0
Homeric Poems,36.423813,25.428082,5.0,517.0,20.0,92.0
Chic Hotel Santorini,36.42642,25.428429,4.5,143.0,10.0,86.0
Splendour Resort,36.428417,25.428894,4.0,346.0,83.0,80.0
Blue Dolphins Apartments & Suites,36.427586,25.427696,5.0,961.0,9.0,82.0
Reverie Santorini Hotel,36.426117,25.428978,5.0,903.0,15.0,86.0
Mylos hotel,36.425854,25.428726,4.5,156.0,8.0,86.0
Villa Ilias Caldera Hotel,36.427048,25.428516,4.5,1068.0,14.0,86.0
Manos Small World,36.425278,25.428371,4.5,296.0,11.0,89.0
Marybill Hotel,36.354324,25.469603,4.0,153.0,26.0,88.0
Drossos Hotel,36.353703,25.468159,3.0,252.0,26.0,87.0
Anny Studios,36.35272,25.47161,4.0,235.0,29.0,91.0
Helios Beach Hotel,36.354874,25.47337,5.0,9.0,17.0,90.0
Veggera Hotel,36.35218,25.471342,4.0,733.0,54.0,89.0
Villa Georgia,36.35034,25.463356,4.5,73.0,12.0,77.0
Mark & Joanna Studios,36.359173,25.47228,4.5,58.0,13.0,82.0
Irigeneia Hotel,36.35646,25.47221,4.5,97.0,12.0,88.0
Rena,36.352627,25.470812,4.0,328.0,22.0,89.0
Meltemi Luxury Suites,36.352737,25.469559,4.5,321.0,16.0,88.0
Katerina and John's Hotel,36.35364,25.4661,3.5,163.0,18.0,82.0
Santa Irini Hotel,36.352962,25.465143,4.5,177.0,16.0,81.0
"Anastasia Princess Luxury Residence & Spa, Adults Only",36.35104,25.470491,5.0,579.0,28.0,88.0
Gaia Hotel,36.35654,25.467083,3.5,59.0,220.0,77.0
Margarenia Santorini,36.35304,25.457972,5.0,300.0,15.0,55.0
Petra Nera Hotel,36.35328,25.464813,4.0,136.0,18.0,78.0
Marianna Hotel,36.359898,25.472599,4.0,386.0,36.0,72.0
Spiros & Hiroko Hotel,36.354244,25.469381,5.0,878.0,10.0,88.0
Kouros Village Hotel,36.352448,25.469767,4.5,611.0,35.0,88.0
Sagma Beach Rooms,36.35766,25.47515,4.0,80.0,13.0,89.0
Arapiou Apartments,36.348557,25.466764,5.0,238.0,11.0,82.0
Iliada-Odysseas Resort,36.345535,25.461203,5.0,1.0,0.0,71.0
Perissa Bay,36.348015,25.466969,4.0,314.0,23.0,82.0
Spiridoula Villa,36.35937,25.472382,4.5,38.0,9.0,78.0
TUI BLUE Meltemi,36.3518,25.468197,4.5,210.0,104.0,87.0
Holiday Beach Resort,36.35096,25.45859,4.0,153.0,16.0,56.0
Villa Clio,36.35045,25.464825,4.5,217.0,20.0,81.0
Sea Wave Hotel,36.350258,25.465395,3.5,49.0,22.0,81.0
Villa Markos,36.3525,25.468903,4.0,162.0,14.0,89.0
Aqua Blue Hotel,36.35134,25.470863,4.5,498.0,80.0,89.0
Onar Rooms & Studios Santorini,36.358475,25.474392,4.5,63.0,10.0,85.0
Smaragdi,36.346943,25.464275,4.5,1004.0,43.0,74.0
Stelios Place,36.354263,25.473068,5.0,668.0,22.0,90.0
Roula Villa,36.357086,25.473322,4.5,325.0,28.0,86.0
Villa Vergina,36.35279,25.471691,4.5,131.0,122.0,91.0
Studio Irineos,36.355854,25.472752,4.5,46.0,8.0,90.0
Sellada Beach Hotel,36.352264,25.471891,4.0,232.0,295.0,89.0
Hotel Miramare - Petra,39.32762,26.17481,4.5,23.0,148.0,83.0
Ourania Studios,39.327778,26.18389,4.0,150.0,14.0,77.0
Troyan Hill Apartments,39.3361,26.188154,4.5,6.0,5.0,46.0
Theodora Hotel,39.32812,26.17598,3.5,13.0,22.0,84.0
Clara Hotel,39.32226,26.159597,4.0,173.0,49.0,42.0
Nikis Suites-Petra,39.327793,26.175283,5.0,44.0,15.0,83.0
Hotel Defkalion,39.31965,26.163181,4.5,24.0,17.0,39.0
Panorama Hotel,39.33665,26.18459,4.5,247.0,52.0,56.0
Theofilos Hotels,39.326374,26.1813,3.5,139.0,180.0,75.0
Michaelia Hotel,39.32622,26.173235,4.0,71.0,30.0,78.0
Nakelis,39.324482,26.175861,4.0,86.0,281.0,75.0
Alma Hotel,39.3218,26.164536,4.5,94.0,136.0,48.0
Achousa Hotel,36.329,28.194565,3.5,426.0,85.0,49.0
Dolphin Apartments,36.349392,28.19515,3.5,54.0,12.0,65.0
Argo Hotel,36.34289,28.199785,4.0,250.0,0.0,99.0
Hotel Faliraki Bay,36.347195,28.203072,3.5,168.0,60.0,85.0
Venezia Resort Hotel,36.33687,28.185247,4.0,886.0,196.0,36.0
Lymberia Hotel,36.33139,28.201483,3.5,275.0,142.0,74.0
Ano Kampos Hotel & Studios,36.32565,28.198666,3.5,195.0,45.0,50.0
White Dreams Resort,36.33011,28.204943,4.5,145.0,135.0,70.0
Aloe Hotel,36.33561,28.193817,4.5,175.0,41.0,78.0
Ladiko Inn Faliraki - Anthony Quinn Bay,36.321217,28.202677,4.5,4.0,20.0,54.0
Evita Mare Hotel,36.335327,28.206472,3.5,23.0,54.0,87.0
Orion Hotel,36.345882,28.200562,4.0,619.0,109.0,91.0
Telhinis Hotel,36.338894,28.194448,4.0,359.0,51.0,86.0
Calypso Beach Hotel,36.353573,28.208475,4.5,692.0,323.0,59.0
Kathara Bay Apartments,36.333824,28.206472,5.0,54.0,8.0,83.0
Esperos Palace Resort,36.362408,28.21473,4.5,492.0,250.0,47.0
Rodos Sun,36.33312,28.198193,5.0,411.0,40.0,80.0
Pegasos Deluxe Beach Hotel,36.355,28.20933,4.5,2267.0,401.0,53.0
Sun Palace Hotel,36.34803,28.202135,4.0,2365.0,350.0,84.0
Mitsis Alila Resort & Spa,36.37058,28.223122,4.5,3345.0,314.0,48.0
Mazoren Art Hotel,36.350964,28.193132,5.0,62.0,27.0,51.0
Lyristis Studios and Apartments,36.346146,28.198269,4.5,174.0,14.0,91.0
Esperos Village Blue & Spa,36.360867,28.210794,4.5,964.0,311.0,47.0
Billy's Studios,36.350555,28.202518,4.5,327.0,16.0,69.0
Esperides Beach Resort,36.361145,28.21267,4.5,1997.0,573.0,49.0
Oleander Faliraki View Studios,36.33452,28.183306,3.0,34.0,18.0,0.0
Evi Hotel Rhodes,36.334057,28.198334,2.5,564.0,274.0,83.0
Atalanti Boutique Hotel,36.325684,28.203096,4.5,177.0,58.0,56.0
Hotel Maran,36.336884,28.185036,3.5,119.0,12.0,36.0
Zoes Hotel & Suites,36.321392,28.193464,4.5,505.0,48.0,0.0
Hotel Matina,36.32924,28.20467,3.0,265.0,82.0,69.0
Maroula Studios Faliraki,36.350674,28.202892,4.0,59.0,12.0,68.0
Stavris Studios,36.349922,28.195683,4.5,152.0,23.0,64.0
Essential Summer,36.340405,28.196945,5.0,52.0,18.0,95.0
Epsilon Hotel Apartments,36.357784,28.21071,4.0,207.0,65.0,50.0
Sotirakis Hotel,36.35376,28.194267,3.5,134.0,57.0,49.0
Dessole Olympos Beach Resort,36.358223,28.211426,4.0,374.0,213.0,50.0
Blue Sea Beach Resort,36.35606,28.210379,4.0,1584.0,396.0,49.0
Esperos Mare Resort,36.362736,28.215117,4.5,252.0,155.0,47.0
Apollo Blue Hotel,36.344418,28.20349,4.5,442.0,154.0,95.0
Olympia Sun Hotel,36.35126,28.202347,3.5,567.0,288.0,65.0
Cyprotel Faliraki,36.331314,28.200655,4.5,1271.0,375.0,72.0
Evita Beach Hotel,36.333103,28.205427,3.0,74.0,72.0,81.0
Evita Studios,36.342445,28.192663,4.0,237.0,10.0,77.0
Dimitra Hotel,36.33977,28.200533,4.0,46.0,34.0,100.0
Evita Resort Hotel,36.327484,28.207232,4.0,2332.0,279.0,58.0
Grecian Fantasia Resort,36.346203,28.197968,3.5,139.0,55.0,89.0
Mitsis Faliraki Beach Hotel & Spa,36.34217,28.202755,4.5,2366.0,348.0,99.0
Elpida Beach Studios,36.33215,28.208858,4.0,123.0,77.0,72.0
Evita Elite Hotel,36.33305,28.205442,2.0,10.0,84.0,80.0
Stamos Hotel,36.347748,28.198631,4.0,484.0,48.0,81.0
Omiros Hotel,36.340424,28.202784,4.5,54.0,34.0,100.0
Dias Studios,36.35089,28.196054,4.5,301.0,45.0,61.0
Diagoras Hotel,36.349506,28.19418,4.0,2.0,115.0,63.0
Calypso Palace,36.353638,28.206944,4.5,124.0,138.0,58.0
Moscha Hotel,36.3318,28.208197,4.0,162.0,38.0,74.0
Hotel Gondola,36.33312,28.205479,3.0,88.0,62.0,81.0
Faliraki Premium Hotel,36.339752,28.19984,3.0,6.0,0.0,99.0
Ammades All Suites Beach Hotel - Adults Only,36.357388,28.211157,5.0,2.0,45.0,50.0
Diagoras Club - All Inclusive,36.3509,28.192263,3.5,437.0,70.0,51.0
Niki's Hotel,36.441536,28.227528,4.0,84.0,10.0,99.0
Cactus Hotel,36.455826,28.220537,4.0,570.0,175.0,91.0
Amaryllis Hotel,36.45211,28.218801,4.0,143.0,2.0,100.0
Hotel Vassilia,36.452335,28.218552,3.5,83.0,41.0,100.0
GQ Hotel & Club,36.449657,28.224485,3.5,107.0,0.0,100.0
Esperia City Hotel,36.45272,28.219862,3.5,317.0,171.0,100.0
Butterfly Hotel,36.449223,28.219683,3.5,71.0,48.0,100.0
Mitsis La Vita Beach Hotel,36.453773,28.219307,4.0,588.0,126.0,98.0
Bellevue On The Beach Suites,36.454746,28.21966,5.0,189.0,13.0,97.0
Mercure Rhodes Alexia Hotel & Spa,36.452377,28.217737,4.0,290.0,136.0,99.0
Golden Sunrise Hotel,36.020634,27.92273,2.5,37.0,81.0,54.0
Spirit of the Knights Boutique Hotel,36.44263,28.222816,5.0,738.0,6.0,100.0
Kresten Royal Euphoria Resort,36.38592,28.241173,4.5,8.0,0.0,0.0
Hotel Helena,36.451626,28.218332,2.5,207.0,95.0,100.0
Venus Hotel,36.451996,28.218748,3.0,164.0,54.0,100.0
Athineon Hotel,36.440052,28.233194,4.0,287.0,70.0,86.0
Minos Pension & Roof Garden Lounge,36.441128,28.22751,4.0,178.0,12.0,99.0
Michael Angelo Hotel,36.44092,28.22974,3.5,12.0,5.0,98.0
Marine Congo Hotel,36.432045,28.235926,4.0,66.0,36.0,68.0
Noufara City Hotel,36.44878,28.222065,2.5,106.0,49.0,100.0
Atlantis Boutique City Hotel,36.45056,28.219759,4.0,558.0,47.0,100.0
Hotel Galaxias,36.435,28.219023,4.5,194.0,38.0,80.0
Agla Hotel,36.448563,28.21549,4.0,742.0,112.0,98.0
Acandia Hotel,36.452446,28.221746,5.0,89.0,87.0,100.0
Best Western Plus Hotel Plaza,36.450703,28.222511,4.0,1029.0,136.0,100.0
Hotel International,36.452343,28.222082,4.5,188.0,46.0,100.0
Aquarium View Hotel,36.455647,28.2208,4.0,255.0,95.0,91.0
Rhodos Horizon City,36.451942,28.223024,5.0,191.0,149.0,100.0
Sunny Days Hotel,36.41868,28.183372,4.0,178.0,40.0,54.0
Cook's Club City Beach Rhodes,36.452908,28.224295,4.5,21.0,18.0,100.0
Diana Boutique Hotel,36.45202,28.219011,4.0,65.0,30.0,100.0
Atrium Platinum Luxury Resort Hotel & Spa,36.42744,28.200987,5.0,4579.0,300.0,51.0
Comfort Hotel,36.431286,28.234646,4.0,99.0,25.0,0.0
Hotel Filmar,36.418888,28.183554,4.0,118.0,48.0,54.0
Cava d'Oro Hotel,36.44315,28.232504,4.0,124.0,13.0,98.0
Rainbow Hotel,36.433002,28.234337,2.5,150.0,85.0,80.0
Astron Hotel,36.452274,28.222433,4.0,87.0,46.0,100.0
Avalon Boutique Hotel,36.444736,28.225557,4.5,305.0,6.0,100.0
Panorama Hotel Apartments,36.433937,28.213497,3.0,310.0,51.0,66.0
Rodos Palace,36.423912,28.195917,3.5,3542.0,777.0,50.0
In Camera Art Boutique Hotel,36.44179,28.227787,5.0,469.0,6.0,99.0
Nathalie Hotel,36.41607,28.1769,4.5,917.0,59.0,58.0
Hotel Andreas,36.441067,28.227108,4.5,154.0,7.0,99.0
Knights Of Old Town,36.44204,28.230753,4.0,63.0,9.0,99.0
Ibiscus Hotel,36.45538,28.221111,4.5,748.0,207.0,93.0
Castellum Suites - All Inclusive,36.442116,28.219927,4.0,198.0,120.0,90.0
Hotel Mediterranean,36.45497,28.221596,4.0,1336.0,241.0,97.0
Lydia Hotel,36.449608,28.222094,4.0,381.0,60.0,100.0
Rodos Park Suites & Spa,36.444996,28.220161,4.5,670.0,75.0,95.0
Amphitryon Hotel,36.447975,28.222015,3.5,414.0,83.0,100.0
Savoy Hotel,36.44895,28.22349,3.5,180.0,46.0,100.0
Hotel Hermes,36.448544,28.224876,4.0,46.0,35.0,100.0
Grande Albergo delle Rose,36.45344,28.2227,4.5,42.0,33.0,100.0
Amira Hotel Rhodes,36.409424,28.225267,2.5,50.0,164.0,0.0
Elite Hotel,36.45473,28.221144,4.0,76.0,48.0,97.0
Petrino Boutique Hotel,36.442432,28.226377,5.0,110.0,4.0,100.0
Sol Cosmopolitan Rhodes,36.42686,28.198936,4.5,1981.0,377.0,51.0
Rhodos Horizon Blu,36.44804,28.215216,4.0,1178.0,250.0,97.0
Angela Suites,36.45023,28.21752,4.0,14.0,336.0,100.0
Angela Hotel Downtown Rooms,36.450005,28.220106,3.5,392.0,67.0,100.0
Island Resorts Marisol Hotel,36.430668,28.235819,4.0,229.0,0.0,66.0
The Apartments,36.452538,28.220179,2.0,2.0,32.0,100.0
Eleonas Hotel Aparts,36.410877,28.167652,4.5,57.0,48.0,47.0
Hotel Rhodos Horizon Resort,36.447258,28.213879,4.5,3084.0,388.0,87.0
Majestic Hotel,36.44864,28.216501,3.5,155.0,75.0,100.0
Sunrise Luxury Apartments Rhodes,36.451115,28.21645,4.5,23.0,13.0,100.0
Evdokia Hotel,36.443504,28.226507,4.5,185.0,5.0,100.0
Hotel El Greco RodosTown,36.45162,28.222586,3.0,61.0,76.0,100.0
Semiramis City Hotel,36.44799,28.216066,4.5,1251.0,180.0,100.0
Island Boutique Hotel,36.454033,28.221409,5.0,149.0,0.0,99.0
Kokkini Porta Rossa,36.440197,28.228453,5.0,503.0,6.0,98.0
K Boutique Hotel,36.41662,28.164957,3.5,166.0,20.0,66.0
City Center Hotel,36.45308,28.22163,4.0,57.0,52.0,100.0
Constantin Hotel,36.451874,28.222994,3.0,114.0,141.0,100.0
Four Season Colorado Hotel,36.451942,28.216637,4.0,63.0,27.0,98.0
Elite Suites by Rhodes Bay,36.420536,28.187754,5.0,1047.0,37.0,52.0
Mitsis Grand Hotel Beach Hotel,36.452972,28.218298,4.5,4271.0,405.0,99.0
Sea Melody Beach Hotel & Apartments,36.421623,28.161142,4.0,212.0,293.0,78.0
7 Palms,36.432316,28.226648,4.5,121.0,14.0,74.0
Mitsis Petit Palais Beach Hotel,36.453007,28.220102,4.5,2040.0,215.0,100.0
Manousos City Hotel,36.45186,28.2175,3.5,263.0,130.0,99.0
Rhodes Central Suite,36.449497,28.220324,4.0,1.0,2.0,100.0
Atlantica Princess Hotel,36.419815,28.166555,4.5,1146.0,230.0,62.0
Hotel Athena,36.452026,28.217997,3.5,260.0,122.0,99.0
Africa Hotel,36.44981,28.216637,4.0,223.0,76.0,100.0
Blue Sky City Beach Hotel,36.44972,28.216038,4.0,1205.0,182.0,99.0
Hotel La Luna,36.444798,28.223104,4.0,4.0,7.0,100.0
Oktober Downtown Rooms,36.45008,28.219082,4.0,435.0,47.0,100.0
Naillac Boutique Hotel,36.453773,28.220425,4.5,12.0,0.0,99.0
Europa Hotel Rooms and Studios,36.450275,28.216782,3.5,301.0,100.0,100.0
Moschos Hotel,36.448868,28.223331,4.0,198.0,31.0,100.0
Hotel Parthenon City,36.449097,28.21664,3.5,477.0,42.0,100.0
Costa Park City Hotel,36.439396,28.231974,4.0,208.0,42.0,86.0
Zacosta Villa Hotel,36.44316,28.223007,5.0,239.0,3.0,100.0
Lomeniz Hotel,36.43063,28.235838,3.5,526.0,205.0,66.0
Hermes Hotel,36.44861,28.224787,4.0,77.0,33.0,100.0
S. Nikolis Historic Boutique Hotel,36.441372,28.224073,4.5,284.0,12.0,100.0
Nikos Takis Fashion Hotel,36.444714,28.224495,4.5,277.0,8.0,100.0
Camelot Traditional & Classic Hotel,36.44312,28.228834,5.0,363.0,5.0,100.0
Capsis Hotel Rhodes,36.440533,28.214048,3.0,301.0,691.0,68.0
Aquamare City & Beach,36.45367,28.221441,4.5,359.0,110.0,100.0
Anastasia Hotel,36.450493,28.219374,4.5,407.0,9.0,100.0
Philoxenia Hotel & Studios,36.429745,28.22033,4.5,177.0,15.0,66.0
Carina Hotel,36.452244,28.219156,3.0,161.0,40.0,100.0
STAY Hotel Rhodes,36.45393,28.22075,4.0,10.0,50.0,99.0
Ixia Dream Hotel - adults only,36.983006,24.722944,5.0,28.0,52.0,49.0
Sun Beach Resort,36.423195,28.152828,4.0,1374.0,320.0,67.0
Lito Hotel,36.422413,28.191816,3.0,254.0,102.0,48.0
Oceanis Beach Hotel,36.421204,28.189636,4.0,2568.0,270.0,49.0
Filerimos Village Hotel,36.415165,28.139765,3.5,1257.0,245.0,44.0
Labranda Blue Bay Resort,36.420105,28.133276,4.0,2783.0,475.0,38.0
Hotel Terinikos,36.419357,28.159584,4.5,41.0,20.0,79.0
Villas Duc-Rhodes,36.4201,28.160627,4.0,216.0,71.0,80.0
The Ixian Grand & All Suites - Adults Only Hotel,36.419624,28.171358,4.0,2793.0,348.0,54.0
Sunday Hotel,36.416138,28.165167,4.5,286.0,34.0,63.0
Dodeca Sea Resort,36.4224,28.149857,2.5,147.0,181.0,66.0
Poseidonia Apartments,36.418953,28.184635,4.0,225.0,135.0,55.0
Debby Apartments,36.419586,28.149433,3.0,15.0,19.0,64.0
Villa Di Mare,36.419643,28.182796,4.5,286.0,22.0,54.0
Blue Horizon Hotel,36.422985,28.154346,4.0,513.0,222.0,72.0
Cook's Club Ialysos Rhodes,36.414135,28.136448,4.5,54.0,100.0,40.0
Alea Hotel,36.417835,28.156918,4.5,121.0,24.0,78.0
Dionysos Hotel,36.423885,28.19845,4.5,1523.0,281.0,51.0
Sunshine Rhodes Hotel,36.42327,28.157658,3.5,1857.0,405.0,75.0
Caravel Apartment Hotel,36.418575,28.183784,4.5,305.0,29.0,54.0
Akti Imperial Deluxe Resort & Spa Dolce by Wyndham,36.424953,28.197258,4.0,1662.0,710.0,53.0
Vivian Studios,36.41209,28.153553,4.5,140.0,13.0,62.0
Avra Beach Resort Hotel & Bungalows,36.419228,28.176945,4.5,2508.0,305.0,58.0
Anixis Apartments,36.41641,28.167103,4.5,193.0,18.0,52.0
Oceanis Park Hotel,36.41846,28.181746,4.5,818.0,236.0,56.0
Summerland Apartments,36.412216,28.166595,3.5,146.0,65.0,51.0
D'Andrea Mare Beach Hotel,36.421833,28.143724,4.5,1443.0,162.0,45.0
Sheraton Rhodes Resort,36.421307,28.191313,4.0,2375.0,401.0,51.0
Rhodes Bay Hotel & Spa,36.420265,28.18891,4.5,3457.0,320.0,50.0
Belair Beach Hotel,36.42291,28.192888,4.0,1435.0,164.0,50.0
Olympic Palace Resort Hotel & Convention Center,36.41969,28.186058,4.5,2406.0,334.0,55.0
SuneoClub Ialyssos Bay,36.421455,28.148846,4.0,1470.0,232.0,59.0
Heleni Beach Hotel,36.42223,28.15873,3.5,115.0,10.0,80.0
Leonardo Kolymbia Resort,36.251648,28.166622,4.5,526.0,114.0,66.0
Kolymbia Star Hotel,36.24257,28.156773,4.5,1644.0,271.0,51.0
Irene Palace Beach Resort,36.255455,28.166042,4.0,1051.0,247.0,63.0
Casa Cook Rhodes,36.24209,28.155436,5.0,922.0,97.0,49.0
Atlantica Holiday Village Rhodes,36.24623,28.1595,4.5,3575.0,274.0,59.0
Sentido Port Royal Villas & Spa,36.253292,28.166622,5.0,1902.0,202.0,69.0
Fantasy Hotel,36.257904,28.152918,3.0,184.0,104.0,39.0
Kolymbia Sky Hotel,36.24523,28.160543,3.5,149.0,112.0,58.0
Kolymbia Beach by Atlantica,36.245914,28.162779,4.0,1160.0,194.0,61.0
Atlantica Aegean Blue Resort,36.243916,28.159979,4.5,2722.0,399.0,55.0
Myrina Beach hotel,36.25602,28.164812,4.0,1634.0,274.0,64.0
Kolymbia Bay Art Hotel,36.246143,28.161177,4.0,261.0,50.0,59.0
Loutanis Hotel,36.25725,28.1585,2.5,572.0,126.0,56.0
Atlantica Aegean Park,36.2426,28.15909,4.5,320.0,151.0,54.0
Memphis Beach Hotel,36.253967,28.164892,3.5,299.0,116.0,69.0
Hotel Tina Flora,36.25652,28.153566,3.5,41.0,30.0,43.0
Marathon Hotel,36.25397,28.163073,4.0,1142.0,140.0,68.0
Anavadia Hotel,36.247997,28.155653,3.5,1117.0,95.0,58.0
Atlantica Mikri Poli Rhodes,36.259357,28.163334,4.5,1302.0,280.0,43.0
Marianna Palace Hotel,36.24663,28.156763,3.5,488.0,135.0,57.0
Delfinia Resort Hotel,36.248352,28.160223,4.0,1206.0,150.0,68.0
Atlantica Imperial Residences,36.249355,28.164112,5.0,208.0,58.0,70.0
Lutania Beach Hotel,36.247692,28.163893,4.0,237.0,145.0,68.0
Niriides Hotel,36.2523,28.16287,3.5,246.0,150.0,72.0
Golden Odyssey,36.252697,28.152561,3.5,1595.0,220.0,50.0
Relax Hotel,36.251617,28.168268,4.0,114.0,103.0,67.0
Lydia Maris Resort & Spa,36.254776,28.163946,4.0,846.0,205.0,67.0
Nymphes Luxury Apartments,35.394714,25.01389,4.5,195.0,10.0,0.0
Belvedere Village,35.405704,25.016472,4.5,452.0,70.0,77.0
Peninsula Resort & Spa,35.414673,25.020153,4.0,729.0,250.0,59.0
Spiros-Soula Family Hotel & Apartments,35.39491,25.03477,4.5,182.0,40.0,0.0
Eva Mare Hotel & Suites,35.413822,25.017715,4.0,131.0,60.0,62.0
Scala Hotel-Apartments,35.40327,25.019562,4.0,78.0,20.0,75.0
Out of the Blue Resort & Spa,35.408787,25.019438,4.0,1673.0,465.0,73.0
Alexander House Hotel,35.408215,25.01692,3.5,235.0,83.0,76.0
Creta Sun Hotel Studios,35.40698,25.012028,4.5,63.0,10.0,65.0
Pela Mare Hotel,35.39929,25.01859,4.5,290.0,24.0,62.0
Blue Bay Resort Hotel,35.415974,25.016556,4.0,1630.0,209.0,57.0
Happy Cretan Suites,35.412952,25.001484,4.5,400.0,26.0,0.0
Bellevue Village,35.397804,25.024057,4.5,100.0,18.0,51.0
Maria Apartments,35.406796,25.017668,3.5,7.0,37.0,78.0
Castello Infinity Suites,35.404022,25.019276,5.0,47.0,28.0,74.0
Irida Hotel Apartments,35.4044,25.016031,4.5,238.0,43.0,73.0
Sea Side Resort and Spa,35.41756,25.019356,4.5,3139.0,248.0,51.0
Andys Plaza,35.41,25.0174,4.5,23.0,15.0,75.0
Panorama Village & Hotel,35.399876,25.018871,4.0,324.0,250.0,63.0
Joanna Hotel,35.406685,25.017164,4.5,22.0,8.0,77.0
Seascape Luxury Residences,35.405376,25.017473,5.0,129.0,33.0,74.0
Hotel Glaros,35.098557,24.68641,4.5,241.0,33.0,65.0
Palazzo Greco Villas,35.117302,24.705606,5.0,27.0,12.0,0.0
Lenikos Resort,35.106068,24.675074,5.0,304.0,12.0,0.0
Ostria Hotel,35.098877,24.685537,3.5,23.0,18.0,61.0
Palazzo Greco,35.097202,24.689693,4.5,318.0,28.0,68.0
Petra Hotel,35.097523,24.687214,4.0,68.0,35.0,65.0
Porto Galini Hotel,35.09864,24.696972,4.0,41.0,22.0,52.0
Hotel Sky Beach,35.09881,24.690971,4.5,63.0,14.0,67.0
Fevro Hotel,35.0985,24.685839,4.5,37.0,49.0,63.0
Hotel Andromeda,35.10485,24.69564,5.0,5.0,30.0,43.0
Avra,35.097626,24.688889,4.5,100.0,7.0,68.0
Hotel Pallada,35.09674,24.68891,4.5,22.0,18.0,67.0
Hotel Gioma,35.097424,24.685907,4.5,56.0,18.0,64.0
Astoria Hotel,35.0977,24.689533,4.5,132.0,25.0,68.0
Areti Hotel,35.098328,24.690239,3.5,81.0,27.0,69.0
Neos Ikaros,35.091873,24.695871,4.0,64.0,29.0,45.0
Paralos Irini Mare,35.098362,24.697166,4.5,233.0,128.0,51.0
Hotel Villa Maxine,35.101326,24.697218,3.5,76.0,54.0,47.0
Iro Hotel,35.097195,24.68822,4.0,34.0,16.0,67.0
Iliovasilema Hotel & Suites,36.433903,25.421188,4.5,560.0,20.0,77.0
Maria Paradeiso Resorts,36.43277,25.422808,2.5,3.0,2.0,79.0
Hotel Kallisto,36.432102,25.423355,5.0,15.0,8.0,80.0
White Santorini,36.434444,25.421255,4.5,291.0,12.0,77.0
Hotel Katerina's Castle,36.43291,25.421581,3.5,94.0,9.0,78.0
Divine Cave Experience,36.43277,25.422808,5.0,12.0,0.0,79.0
Nefeli Homes,36.43199,25.423449,4.5,242.0,7.0,79.0
Aeifos Boutique Hotel,36.431328,25.425003,5.0,58.0,16.0,74.0
Aenaon Villas,36.45687,25.419418,5.0,918.0,6.0,0.0
Honeymoon Petra Villas,36.431934,25.422583,4.5,579.0,25.0,79.0
Santorini Princess,36.446766,25.425964,5.0,1262.0,22.0,48.0
Akra Suites,36.431404,25.425106,4.5,35.0,16.0,74.0
Galaxy Suites & Villas,36.43571,25.422125,4.5,283.0,12.0,76.0
Remezzo Villas,36.435966,25.421814,5.0,888.0,12.0,73.0
Aqua Luxury Suites,36.432087,25.424166,4.5,527.0,35.0,79.0
Regina Mare Hotel,36.435867,25.421597,4.5,415.0,20.0,73.0
Aeifos Boutique Hotel,36.43085,25.425522,5.0,1.0,0.0,73.0
Andronis Concept,36.438076,25.42395,5.0,299.0,28.0,66.0
Afroessa Hotel,36.436306,25.422115,5.0,738.0,12.0,72.0
Kasimatis by La Perla,36.435593,25.422005,4.0,108.0,19.0,76.0
Nobu Hotel Santorini,36.449505,25.42455,4.5,48.0,25.0,45.0
CSky Hotel,36.457993,25.418314,4.5,149.0,8.0,0.0
WhiteDeck Hotel,36.43266,25.42175,4.5,124.0,7.0,79.0
Tholos Resort,36.433563,25.420893,4.5,484.0,12.0,77.0
Prekas Apartments,36.43639,25.421778,4.5,193.0,8.0,71.0
Astra Suites,36.43371,25.420979,5.0,1914.0,27.0,77.0
Kapari Natural Resort,36.43386,25.42147,5.0,643.0,17.0,78.0
Saint George Exclusive,36.432697,25.422504,5.0,1.0,3.0,79.0
Heliotopos Hotel,36.435104,25.421753,4.5,582.0,10.0,76.0
Cavo Tagoo Santorini,36.445423,25.426598,4.5,271.0,13.0,49.0
Siete Mares Luxury Suites,36.43698,25.43138,5.0,31.0,7.0,47.0
Artemis Villas,36.433586,25.421507,5.0,716.0,7.0,78.0
Pegasus Suites & Spa,36.43029,25.425993,5.0,638.0,18.0,72.0
West East Suites,36.443054,25.425842,5.0,366.0,16.0,50.0
La Maltese,36.433006,25.422197,4.0,391.0,9.0,78.0
Cocoon Suites,36.430428,25.425333,5.0,424.0,10.0,73.0
Rocabella Santorini Hotel,36.443737,25.42607,4.5,1318.0,43.0,51.0
Gizis Exclusive,36.44206,25.425617,4.0,238.0,23.0,51.0
"Grace Hotel, Auberge Resorts Collection",36.43266,25.421421,5.0,614.0,21.0,78.0
Katikies Chromata Santorini,36.43154,25.424452,5.0,861.0,26.0,76.0
San Antonio Luxury Hotel,36.456787,25.420025,5.0,848.0,29.0,0.0
Iconic Santorini - A Boutique Cave Hotel,36.43151,25.42402,5.0,442.0,19.0,76.0
